Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
5	0	1	internal://	OutData	0	0	0	0
5	0	1	internal://	InNacks	0	0	0	0
5	0	1	internal://	OutNacks	0	0	0	0
5	0	1	internal://	InSatisfiedInterests	0	0	0	0
5	0	1	internal://	InTimedOutInterests	0	0	0	0
5	0	1	internal://	OutSatisfiedInterests	5.7344e-06	0	0	0
5	0	1	internal://	OutTimedOutInterests	0	0	0	0
5	0	2	internal://	InInterests	0	0	0	0
5	0	2	internal://	OutInterests	0	0	0	0
5	0	2	internal://	InData	0	0	0	0
5	0	2	internal://	OutData	0	0	0	0
5	0	2	internal://	InNacks	0	0	0	0
5	0	2	internal://	OutNacks	0	0	0	0
5	0	2	internal://	InSatisfiedInterests	3.2768e-06	0	0	0
5	0	2	internal://	InTimedOutInterests	0	0	0	0
5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
5	0	2	internal://	OutTimedOutInterests	0	0	0	0
5	0	256	internal://	InInterests	0	0	0	0
5	0	256	internal://	OutInterests	0	0	0	0
5	0	256	internal://	InData	0	0	0	0
5	0	256	internal://	OutData	0	0	0	0
5	0	256	internal://	InNacks	0	0	0	0
5	0	256	internal://	OutNacks	0	0	0	0
5	0	256	internal://	InSatisfiedInterests	2.4576e-06	0	0	0
5	0	256	internal://	InTimedOutInterests	0	0	0	0
5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
5	0	256	internal://	OutTimedOutInterests	0	0	0	0
5	0	257	appFace://	InInterests	8.192e-05	0	0	0
5	0	257	appFace://	OutInterests	0.00022528	0	0	0
5	0	257	appFace://	InData	4.096e-05	2.016e-05	0	0
5	0	257	appFace://	OutData	0	0	0	0
5	0	257	appFace://	InNacks	0	0	0	0
5	0	257	appFace://	OutNacks	0	0	0	0
5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
5	0	257	appFace://	InTimedOutInterests	0	0	0	0
5	0	257	appFace://	OutSatisfiedInterests	4.096e-05	0	0	0
5	0	257	appFace://	OutTimedOutInterests	0	0	0	0
5	0	258	appFace://	InInterests	0.00012288	0	0	0
5	0	258	appFace://	OutInterests	0.00022528	0	0	0
5	0	258	appFace://	InData	0	0	0	0
5	0	258	appFace://	OutData	4.096e-05	2.016e-05	0	0
5	0	258	appFace://	InNacks	0	0	0	0
5	0	258	appFace://	OutNacks	0	0	0	0
5	0	258	appFace://	InSatisfiedInterests	4.096e-05	0	0	0
5	0	258	appFace://	InTimedOutInterests	0	0	0	0
5	0	258	appFace://	OutSatisfiedInterests	4.096e-05	0	0	0
5	0	258	appFace://	OutTimedOutInterests	0	0	0	0
5	0	259	appFace://	InInterests	0.00014336	0	0	0
5	0	259	appFace://	OutInterests	0.0002048	0	0	0
5	0	259	appFace://	InData	0	0	0	0
5	0	259	appFace://	OutData	4.096e-05	2.016e-05	0	0
5	0	259	appFace://	InNacks	0	0	0	0
5	0	259	appFace://	OutNacks	0	0	0	0
5	0	259	appFace://	InSatisfiedInterests	4.096e-05	0	0	0
5	0	259	appFace://	InTimedOutInterests	0	0	0	0
5	0	259	appFace://	OutSatisfiedInterests	4.096e-05	0	0	0
5	0	259	appFace://	OutTimedOutInterests	0	0	0	0
5	0	-1	all	SatisfiedInterests	4.75136e-05	0	0	0
5	0	-1	all	TimedOutInterests	0	0	0	0
5.5	0	1	internal://	InInterests	0	0	0	0
5.5	0	1	internal://	OutInterests	0	0	0	0
5.5	0	1	internal://	InData	0	0	0	0
5.5	0	1	internal://	OutData	0	0	0	0
5.5	0	1	internal://	InNacks	0	0	0	0
5.5	0	1	internal://	OutNacks	0	0	0	0
5.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
5.5	0	1	internal://	InTimedOutInterests	0	0	0	0
5.5	0	1	internal://	OutSatisfiedInterests	1.14688e-06	0	0	0
5.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
5.5	0	2	internal://	InInterests	0	0	0	0
5.5	0	2	internal://	OutInterests	0	0	0	0
5.5	0	2	internal://	InData	0	0	0	0
5.5	0	2	internal://	OutData	0	0	0	0
5.5	0	2	internal://	InNacks	0	0	0	0
5.5	0	2	internal://	OutNacks	0	0	0	0
5.5	0	2	internal://	InSatisfiedInterests	6.5536e-07	0	0	0
5.5	0	2	internal://	InTimedOutInterests	0	0	0	0
5.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
5.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
5.5	0	256	internal://	InInterests	0	0	0	0
5.5	0	256	internal://	OutInterests	0	0	0	0
5.5	0	256	internal://	InData	0	0	0	0
5.5	0	256	internal://	OutData	0	0	0	0
5.5	0	256	internal://	InNacks	0	0	0	0
5.5	0	256	internal://	OutNacks	0	0	0	0
5.5	0	256	internal://	InSatisfiedInterests	4.9152e-07	0	0	0
5.5	0	256	internal://	InTimedOutInterests	0	0	0	0
5.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
5.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
5.5	0	257	appFace://	InInterests	1.6384e-05	0	0	0
5.5	0	257	appFace://	OutInterests	4.5056e-05	0	0	0
5.5	0	257	appFace://	InData	8.192e-06	4.032e-06	0	0
5.5	0	257	appFace://	OutData	0	0	0	0
5.5	0	257	appFace://	InNacks	0	0	0	0
5.5	0	257	appFace://	OutNacks	0	0	0	0
5.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
5.5	0	257	appFace://	InTimedOutInterests	6.4	0	4	0
5.5	0	257	appFace://	OutSatisfiedInterests	8.192e-06	0	0	0
5.5	0	257	appFace://	OutTimedOutInterests	14.4	0	9	0
5.5	0	258	appFace://	InInterests	2.4576e-05	0	0	0
5.5	0	258	appFace://	OutInterests	4.5056e-05	0	0	0
5.5	0	258	appFace://	InData	0	0	0	0
5.5	0	258	appFace://	OutData	8.192e-06	4.032e-06	0	0
5.5	0	258	appFace://	InNacks	0	0	0	0
5.5	0	258	appFace://	OutNacks	0	0	0	0
5.5	0	258	appFace://	InSatisfiedInterests	8.192e-06	0	0	0
5.5	0	258	appFace://	InTimedOutInterests	6.4	0	4	0
5.5	0	258	appFace://	OutSatisfiedInterests	8.192e-06	0	0	0
5.5	0	258	appFace://	OutTimedOutInterests	14.4	0	9	0
5.5	0	259	appFace://	InInterests	2.8672e-05	0	0	0
5.5	0	259	appFace://	OutInterests	4.096e-05	0	0	0
5.5	0	259	appFace://	InData	0	0	0	0
5.5	0	259	appFace://	OutData	8.192e-06	4.032e-06	0	0
5.5	0	259	appFace://	InNacks	0	0	0	0
5.5	0	259	appFace://	OutNacks	0	0	0	0
5.5	0	259	appFace://	InSatisfiedInterests	8.192e-06	0	0	0
5.5	0	259	appFace://	InTimedOutInterests	8	0	5	0
5.5	0	259	appFace://	OutSatisfiedInterests	8.192e-06	0	0	0
5.5	0	259	appFace://	OutTimedOutInterests	12.8	0	8	0
5.5	0	-1	all	SatisfiedInterests	9.50272e-06	0	0	0
5.5	0	-1	all	TimedOutInterests	20.8	0	13	0
6	0	1	internal://	InInterests	0	0	0	0
6	0	1	internal://	OutInterests	0	0	0	0
6	0	1	internal://	InData	0	0	0	0
6	0	1	internal://	OutData	0	0	0	0
6	0	1	internal://	InNacks	0	0	0	0
6	0	1	internal://	OutNacks	0	0	0	0
6	0	1	internal://	InSatisfiedInterests	0	0	0	0
6	0	1	internal://	InTimedOutInterests	0	0	0	0
6	0	1	internal://	OutSatisfiedInterests	2.29376e-07	0	0	0
6	0	1	internal://	OutTimedOutInterests	0	0	0	0
6	0	2	internal://	InInterests	0	0	0	0
6	0	2	internal://	OutInterests	0	0	0	0
6	0	2	internal://	InData	0	0	0	0
6	0	2	internal://	OutData	0	0	0	0
6	0	2	internal://	InNacks	0	0	0	0
6	0	2	internal://	OutNacks	0	0	0	0
6	0	2	internal://	InSatisfiedInterests	1.31072e-07	0	0	0
6	0	2	internal://	InTimedOutInterests	0	0	0	0
6	0	2	internal://	OutSatisfiedInterests	0	0	0	0
6	0	2	internal://	OutTimedOutInterests	0	0	0	0
6	0	256	internal://	InInterests	0	0	0	0
6	0	256	internal://	OutInterests	0	0	0	0
6	0	256	internal://	InData	0	0	0	0
6	0	256	internal://	OutData	0	0	0	0
6	0	256	internal://	InNacks	0	0	0	0
6	0	256	internal://	OutNacks	0	0	0	0
6	0	256	internal://	InSatisfiedInterests	9.8304e-08	0	0	0
6	0	256	internal://	InTimedOutInterests	0	0	0	0
6	0	256	internal://	OutSatisfiedInterests	0	0	0	0
6	0	256	internal://	OutTimedOutInterests	0	0	0	0
6	0	257	appFace://	InInterests	3.2768e-06	0	0	0
6	0	257	appFace://	OutInterests	9.0112e-06	0	0	0
6	0	257	appFace://	InData	1.6384e-06	8.064e-07	0	0
6	0	257	appFace://	OutData	0	0	0	0
6	0	257	appFace://	InNacks	0	0	0	0
6	0	257	appFace://	OutNacks	0	0	0	0
6	0	257	appFace://	InSatisfiedInterests	0	0	0	0
6	0	257	appFace://	InTimedOutInterests	1.28	0	0	0
6	0	257	appFace://	OutSatisfiedInterests	1.6384e-06	0	0	0
6	0	257	appFace://	OutTimedOutInterests	2.88	0	0	0
6	0	258	appFace://	InInterests	4.9152e-06	0	0	0
6	0	258	appFace://	OutInterests	9.0112e-06	0	0	0
6	0	258	appFace://	InData	0	0	0	0
6	0	258	appFace://	OutData	1.6384e-06	8.064e-07	0	0
6	0	258	appFace://	InNacks	0	0	0	0
6	0	258	appFace://	OutNacks	0	0	0	0
6	0	258	appFace://	InSatisfiedInterests	1.6384e-06	0	0	0
6	0	258	appFace://	InTimedOutInterests	1.28	0	0	0
6	0	258	appFace://	OutSatisfiedInterests	1.6384e-06	0	0	0
6	0	258	appFace://	OutTimedOutInterests	2.88	0	0	0
6	0	259	appFace://	InInterests	5.7344e-06	0	0	0
6	0	259	appFace://	OutInterests	8.192e-06	0	0	0
6	0	259	appFace://	InData	0	0	0	0
6	0	259	appFace://	OutData	1.6384e-06	8.064e-07	0	0
6	0	259	appFace://	InNacks	0	0	0	0
6	0	259	appFace://	OutNacks	0	0	0	0
6	0	259	appFace://	InSatisfiedInterests	1.6384e-06	0	0	0
6	0	259	appFace://	InTimedOutInterests	1.6	0	0	0
6	0	259	appFace://	OutSatisfiedInterests	1.6384e-06	0	0	0
6	0	259	appFace://	OutTimedOutInterests	2.56	0	0	0
6	0	-1	all	SatisfiedInterests	1.90054e-06	0	0	0
6	0	-1	all	TimedOutInterests	4.16	0	0	0
6.5	0	1	internal://	InInterests	0	0	0	0
6.5	0	1	internal://	OutInterests	0	0	0	0
6.5	0	1	internal://	InData	0	0	0	0
6.5	0	1	internal://	OutData	0	0	0	0
6.5	0	1	internal://	InNacks	0	0	0	0
6.5	0	1	internal://	OutNacks	0	0	0	0
6.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
6.5	0	1	internal://	InTimedOutInterests	0	0	0	0
6.5	0	1	internal://	OutSatisfiedInterests	4.58752e-08	0	0	0
6.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
6.5	0	2	internal://	InInterests	0	0	0	0
6.5	0	2	internal://	OutInterests	0	0	0	0
6.5	0	2	internal://	InData	0	0	0	0
6.5	0	2	internal://	OutData	0	0	0	0
6.5	0	2	internal://	InNacks	0	0	0	0
6.5	0	2	internal://	OutNacks	0	0	0	0
6.5	0	2	internal://	InSatisfiedInterests	2.62144e-08	0	0	0
6.5	0	2	internal://	InTimedOutInterests	0	0	0	0
6.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
6.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
6.5	0	256	internal://	InInterests	0	0	0	0
6.5	0	256	internal://	OutInterests	0	0	0	0
6.5	0	256	internal://	InData	0	0	0	0
6.5	0	256	internal://	OutData	0	0	0	0
6.5	0	256	internal://	InNacks	0	0	0	0
6.5	0	256	internal://	OutNacks	0	0	0	0
6.5	0	256	internal://	InSatisfiedInterests	1.96608e-08	0	0	0
6.5	0	256	internal://	InTimedOutInterests	0	0	0	0
6.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
6.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
6.5	0	257	appFace://	InInterests	6.5536e-07	0	0	0
6.5	0	257	appFace://	OutInterests	1.80224e-06	0	0	0
6.5	0	257	appFace://	InData	3.2768e-07	1.6128e-07	0	0
6.5	0	257	appFace://	OutData	0	0	0	0
6.5	0	257	appFace://	InNacks	0	0	0	0
6.5	0	257	appFace://	OutNacks	0	0	0	0
6.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
6.5	0	257	appFace://	InTimedOutInterests	0.256	0	0	0
6.5	0	257	appFace://	OutSatisfiedInterests	3.2768e-07	0	0	0
6.5	0	257	appFace://	OutTimedOutInterests	0.576	0	0	0
6.5	0	258	appFace://	InInterests	9.8304e-07	0	0	0
6.5	0	258	appFace://	OutInterests	1.80224e-06	0	0	0
6.5	0	258	appFace://	InData	0	0	0	0
6.5	0	258	appFace://	OutData	3.2768e-07	1.6128e-07	0	0
6.5	0	258	appFace://	InNacks	0	0	0	0
6.5	0	258	appFace://	OutNacks	0	0	0	0
6.5	0	258	appFace://	InSatisfiedInterests	3.2768e-07	0	0	0
6.5	0	258	appFace://	InTimedOutInterests	0.256	0	0	0
6.5	0	258	appFace://	OutSatisfiedInterests	3.2768e-07	0	0	0
6.5	0	258	appFace://	OutTimedOutInterests	0.576	0	0	0
6.5	0	259	appFace://	InInterests	1.14688e-06	0	0	0
6.5	0	259	appFace://	OutInterests	1.6384e-06	0	0	0
6.5	0	259	appFace://	InData	0	0	0	0
6.5	0	259	appFace://	OutData	3.2768e-07	1.6128e-07	0	0
6.5	0	259	appFace://	InNacks	0	0	0	0
6.5	0	259	appFace://	OutNacks	0	0	0	0
6.5	0	259	appFace://	InSatisfiedInterests	3.2768e-07	0	0	0
6.5	0	259	appFace://	InTimedOutInterests	0.32	0	0	0
6.5	0	259	appFace://	OutSatisfiedInterests	3.2768e-07	0	0	0
6.5	0	259	appFace://	OutTimedOutInterests	0.512	0	0	0
6.5	0	-1	all	SatisfiedInterests	3.80109e-07	0	0	0
6.5	0	-1	all	TimedOutInterests	0.832	0	0	0
7	0	1	internal://	InInterests	0	0	0	0
7	0	1	internal://	OutInterests	0	0	0	0
7	0	1	internal://	InData	0	0	0	0
7	0	1	internal://	OutData	0	0	0	0
7	0	1	internal://	InNacks	0	0	0	0
7	0	1	internal://	OutNacks	0	0	0	0
7	0	1	internal://	InSatisfiedInterests	0	0	0	0
7	0	1	internal://	InTimedOutInterests	0	0	0	0
7	0	1	internal://	OutSatisfiedInterests	9.17504e-09	0	0	0
7	0	1	internal://	OutTimedOutInterests	0	0	0	0
7	0	2	internal://	InInterests	0	0	0	0
7	0	2	internal://	OutInterests	0	0	0	0
7	0	2	internal://	InData	0	0	0	0
7	0	2	internal://	OutData	0	0	0	0
7	0	2	internal://	InNacks	0	0	0	0
7	0	2	internal://	OutNacks	0	0	0	0
7	0	2	internal://	InSatisfiedInterests	5.24288e-09	0	0	0
7	0	2	internal://	InTimedOutInterests	0	0	0	0
7	0	2	internal://	OutSatisfiedInterests	0	0	0	0
7	0	2	internal://	OutTimedOutInterests	0	0	0	0
7	0	256	internal://	InInterests	0	0	0	0
7	0	256	internal://	OutInterests	0	0	0	0
7	0	256	internal://	InData	0	0	0	0
7	0	256	internal://	OutData	0	0	0	0
7	0	256	internal://	InNacks	0	0	0	0
7	0	256	internal://	OutNacks	0	0	0	0
7	0	256	internal://	InSatisfiedInterests	3.93216e-09	0	0	0
7	0	256	internal://	InTimedOutInterests	0	0	0	0
7	0	256	internal://	OutSatisfiedInterests	0	0	0	0
7	0	256	internal://	OutTimedOutInterests	0	0	0	0
7	0	257	appFace://	InInterests	1.31072e-07	0	0	0
7	0	257	appFace://	OutInterests	3.60448e-07	0	0	0
7	0	257	appFace://	InData	6.5536e-08	3.2256e-08	0	0
7	0	257	appFace://	OutData	0	0	0	0
7	0	257	appFace://	InNacks	0	0	0	0
7	0	257	appFace://	OutNacks	0	0	0	0
7	0	257	appFace://	InSatisfiedInterests	0	0	0	0
7	0	257	appFace://	InTimedOutInterests	0.0512	0	0	0
7	0	257	appFace://	OutSatisfiedInterests	6.5536e-08	0	0	0
7	0	257	appFace://	OutTimedOutInterests	0.1152	0	0	0
7	0	258	appFace://	InInterests	1.96608e-07	0	0	0
7	0	258	appFace://	OutInterests	3.60448e-07	0	0	0
7	0	258	appFace://	InData	0	0	0	0
7	0	258	appFace://	OutData	6.5536e-08	3.2256e-08	0	0
7	0	258	appFace://	InNacks	0	0	0	0
7	0	258	appFace://	OutNacks	0	0	0	0
7	0	258	appFace://	InSatisfiedInterests	6.5536e-08	0	0	0
7	0	258	appFace://	InTimedOutInterests	0.0512	0	0	0
7	0	258	appFace://	OutSatisfiedInterests	6.5536e-08	0	0	0
7	0	258	appFace://	OutTimedOutInterests	0.1152	0	0	0
7	0	259	appFace://	InInterests	2.29376e-07	0	0	0
7	0	259	appFace://	OutInterests	3.2768e-07	0	0	0
7	0	259	appFace://	InData	0	0	0	0
7	0	259	appFace://	OutData	6.5536e-08	3.2256e-08	0	0
7	0	259	appFace://	InNacks	0	0	0	0
7	0	259	appFace://	OutNacks	0	0	0	0
7	0	259	appFace://	InSatisfiedInterests	6.5536e-08	0	0	0
7	0	259	appFace://	InTimedOutInterests	0.064	0	0	0
7	0	259	appFace://	OutSatisfiedInterests	6.5536e-08	0	0	0
7	0	259	appFace://	OutTimedOutInterests	0.1024	0	0	0
7	0	-1	all	SatisfiedInterests	7.60218e-08	0	0	0
7	0	-1	all	TimedOutInterests	0.1664	0	0	0
7.5	0	1	internal://	InInterests	0	0	0	0
7.5	0	1	internal://	OutInterests	0	0	0	0
7.5	0	1	internal://	InData	0	0	0	0
7.5	0	1	internal://	OutData	0	0	0	0
7.5	0	1	internal://	InNacks	0	0	0	0
7.5	0	1	internal://	OutNacks	0	0	0	0
7.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
7.5	0	1	internal://	InTimedOutInterests	0	0	0	0
7.5	0	1	internal://	OutSatisfiedInterests	1.83501e-09	0	0	0
7.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
7.5	0	2	internal://	InInterests	0	0	0	0
7.5	0	2	internal://	OutInterests	0	0	0	0
7.5	0	2	internal://	InData	0	0	0	0
7.5	0	2	internal://	OutData	0	0	0	0
7.5	0	2	internal://	InNacks	0	0	0	0
7.5	0	2	internal://	OutNacks	0	0	0	0
7.5	0	2	internal://	InSatisfiedInterests	1.04858e-09	0	0	0
7.5	0	2	internal://	InTimedOutInterests	0	0	0	0
7.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
7.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
7.5	0	256	internal://	InInterests	0	0	0	0
7.5	0	256	internal://	OutInterests	0	0	0	0
7.5	0	256	internal://	InData	0	0	0	0
7.5	0	256	internal://	OutData	0	0	0	0
7.5	0	256	internal://	InNacks	0	0	0	0
7.5	0	256	internal://	OutNacks	0	0	0	0
7.5	0	256	internal://	InSatisfiedInterests	7.86432e-10	0	0	0
7.5	0	256	internal://	InTimedOutInterests	0	0	0	0
7.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
7.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
7.5	0	257	appFace://	InInterests	2.62144e-08	0	0	0
7.5	0	257	appFace://	OutInterests	7.20896e-08	0	0	0
7.5	0	257	appFace://	InData	1.31072e-08	6.4512e-09	0	0
7.5	0	257	appFace://	OutData	0	0	0	0
7.5	0	257	appFace://	InNacks	0	0	0	0
7.5	0	257	appFace://	OutNacks	0	0	0	0
7.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
7.5	0	257	appFace://	InTimedOutInterests	0.01024	0	0	0
7.5	0	257	appFace://	OutSatisfiedInterests	1.31072e-08	0	0	0
7.5	0	257	appFace://	OutTimedOutInterests	0.02304	0	0	0
7.5	0	258	appFace://	InInterests	3.93216e-08	0	0	0
7.5	0	258	appFace://	OutInterests	7.20896e-08	0	0	0
7.5	0	258	appFace://	InData	0	0	0	0
7.5	0	258	appFace://	OutData	1.31072e-08	6.4512e-09	0	0
7.5	0	258	appFace://	InNacks	0	0	0	0
7.5	0	258	appFace://	OutNacks	0	0	0	0
7.5	0	258	appFace://	InSatisfiedInterests	1.31072e-08	0	0	0
7.5	0	258	appFace://	InTimedOutInterests	0.01024	0	0	0
7.5	0	258	appFace://	OutSatisfiedInterests	1.31072e-08	0	0	0
7.5	0	258	appFace://	OutTimedOutInterests	0.02304	0	0	0
7.5	0	259	appFace://	InInterests	4.58752e-08	0	0	0
7.5	0	259	appFace://	OutInterests	6.5536e-08	0	0	0
7.5	0	259	appFace://	InData	0	0	0	0
7.5	0	259	appFace://	OutData	1.31072e-08	6.4512e-09	0	0
7.5	0	259	appFace://	InNacks	0	0	0	0
7.5	0	259	appFace://	OutNacks	0	0	0	0
7.5	0	259	appFace://	InSatisfiedInterests	1.31072e-08	0	0	0
7.5	0	259	appFace://	InTimedOutInterests	0.0128	0	0	0
7.5	0	259	appFace://	OutSatisfiedInterests	1.31072e-08	0	0	0
7.5	0	259	appFace://	OutTimedOutInterests	0.02048	0	0	0
7.5	0	-1	all	SatisfiedInterests	1.52044e-08	0	0	0
7.5	0	-1	all	TimedOutInterests	0.03328	0	0	0
8	0	1	internal://	InInterests	0	0	0	0
8	0	1	internal://	OutInterests	0	0	0	0
8	0	1	internal://	InData	0	0	0	0
8	0	1	internal://	OutData	0	0	0	0
8	0	1	internal://	InNacks	0	0	0	0
8	0	1	internal://	OutNacks	0	0	0	0
8	0	1	internal://	InSatisfiedInterests	0	0	0	0
8	0	1	internal://	InTimedOutInterests	0	0	0	0
8	0	1	internal://	OutSatisfiedInterests	3.67002e-10	0	0	0
8	0	1	internal://	OutTimedOutInterests	0	0	0	0
8	0	2	internal://	InInterests	0	0	0	0
8	0	2	internal://	OutInterests	0	0	0	0
8	0	2	internal://	InData	0	0	0	0
8	0	2	internal://	OutData	0	0	0	0
8	0	2	internal://	InNacks	0	0	0	0
8	0	2	internal://	OutNacks	0	0	0	0
8	0	2	internal://	InSatisfiedInterests	2.09715e-10	0	0	0
8	0	2	internal://	InTimedOutInterests	0	0	0	0
8	0	2	internal://	OutSatisfiedInterests	0	0	0	0
8	0	2	internal://	OutTimedOutInterests	0	0	0	0
8	0	256	internal://	InInterests	0	0	0	0
8	0	256	internal://	OutInterests	0	0	0	0
8	0	256	internal://	InData	0	0	0	0
8	0	256	internal://	OutData	0	0	0	0
8	0	256	internal://	InNacks	0	0	0	0
8	0	256	internal://	OutNacks	0	0	0	0
8	0	256	internal://	InSatisfiedInterests	1.57286e-10	0	0	0
8	0	256	internal://	InTimedOutInterests	0	0	0	0
8	0	256	internal://	OutSatisfiedInterests	0	0	0	0
8	0	256	internal://	OutTimedOutInterests	0	0	0	0
8	0	257	appFace://	InInterests	5.24288e-09	0	0	0
8	0	257	appFace://	OutInterests	1.44179e-08	0	0	0
8	0	257	appFace://	InData	2.62144e-09	1.29024e-09	0	0
8	0	257	appFace://	OutData	0	0	0	0
8	0	257	appFace://	InNacks	0	0	0	0
8	0	257	appFace://	OutNacks	0	0	0	0
8	0	257	appFace://	InSatisfiedInterests	0	0	0	0
8	0	257	appFace://	InTimedOutInterests	0.002048	0	0	0
8	0	257	appFace://	OutSatisfiedInterests	2.62144e-09	0	0	0
8	0	257	appFace://	OutTimedOutInterests	0.004608	0	0	0
8	0	258	appFace://	InInterests	7.86432e-09	0	0	0
8	0	258	appFace://	OutInterests	1.44179e-08	0	0	0
8	0	258	appFace://	InData	0	0	0	0
8	0	258	appFace://	OutData	2.62144e-09	1.29024e-09	0	0
8	0	258	appFace://	InNacks	0	0	0	0
8	0	258	appFace://	OutNacks	0	0	0	0
8	0	258	appFace://	InSatisfiedInterests	2.62144e-09	0	0	0
8	0	258	appFace://	InTimedOutInterests	0.002048	0	0	0
8	0	258	appFace://	OutSatisfiedInterests	2.62144e-09	0	0	0
8	0	258	appFace://	OutTimedOutInterests	0.004608	0	0	0
8	0	259	appFace://	InInterests	9.17504e-09	0	0	0
8	0	259	appFace://	OutInterests	1.31072e-08	0	0	0
8	0	259	appFace://	InData	0	0	0	0
8	0	259	appFace://	OutData	2.62144e-09	1.29024e-09	0	0
8	0	259	appFace://	InNacks	0	0	0	0
8	0	259	appFace://	OutNacks	0	0	0	0
8	0	259	appFace://	InSatisfiedInterests	2.62144e-09	0	0	0
8	0	259	appFace://	InTimedOutInterests	0.00256	0	0	0
8	0	259	appFace://	OutSatisfiedInterests	2.62144e-09	0	0	0
8	0	259	appFace://	OutTimedOutInterests	0.004096	0	0	0
8	0	-1	all	SatisfiedInterests	3.04087e-09	0	0	0
8	0	-1	all	TimedOutInterests	0.006656	0	0	0
8.5	0	1	internal://	InInterests	0	0	0	0
8.5	0	1	internal://	OutInterests	0	0	0	0
8.5	0	1	internal://	InData	0	0	0	0
8.5	0	1	internal://	OutData	0	0	0	0
8.5	0	1	internal://	InNacks	0	0	0	0
8.5	0	1	internal://	OutNacks	0	0	0	0
8.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
8.5	0	1	internal://	InTimedOutInterests	0	0	0	0
8.5	0	1	internal://	OutSatisfiedInterests	7.34003e-11	0	0	0
8.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
8.5	0	2	internal://	InInterests	0	0	0	0
8.5	0	2	internal://	OutInterests	0	0	0	0
8.5	0	2	internal://	InData	0	0	0	0
8.5	0	2	internal://	OutData	0	0	0	0
8.5	0	2	internal://	InNacks	0	0	0	0
8.5	0	2	internal://	OutNacks	0	0	0	0
8.5	0	2	internal://	InSatisfiedInterests	4.1943e-11	0	0	0
8.5	0	2	internal://	InTimedOutInterests	0	0	0	0
8.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
8.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
8.5	0	256	internal://	InInterests	0	0	0	0
8.5	0	256	internal://	OutInterests	0	0	0	0
8.5	0	256	internal://	InData	0	0	0	0
8.5	0	256	internal://	OutData	0	0	0	0
8.5	0	256	internal://	InNacks	0	0	0	0
8.5	0	256	internal://	OutNacks	0	0	0	0
8.5	0	256	internal://	InSatisfiedInterests	3.14573e-11	0	0	0
8.5	0	256	internal://	InTimedOutInterests	0	0	0	0
8.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
8.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
8.5	0	257	appFace://	InInterests	1.04858e-09	0	0	0
8.5	0	257	appFace://	OutInterests	2.88358e-09	0	0	0
8.5	0	257	appFace://	InData	5.24288e-10	2.58048e-10	0	0
8.5	0	257	appFace://	OutData	0	0	0	0
8.5	0	257	appFace://	InNacks	0	0	0	0
8.5	0	257	appFace://	OutNacks	0	0	0	0
8.5	0	257	appFace://	InSatisfiedInterests	0	0	0	0
8.5	0	257	appFace://	InTimedOutInterests	0.0004096	0	0	0
8.5	0	257	appFace://	OutSatisfiedInterests	5.24288e-10	0	0	0
8.5	0	257	appFace://	OutTimedOutInterests	0.0009216	0	0	0
8.5	0	258	appFace://	InInterests	1.57286e-09	0	0	0
8.5	0	258	appFace://	OutInterests	2.88358e-09	0	0	0
8.5	0	258	appFace://	InData	0	0	0	0
8.5	0	258	appFace://	OutData	5.24288e-10	2.58048e-10	0	0
8.5	0	258	appFace://	InNacks	0	0	0	0
8.5	0	258	appFace://	OutNacks	0	0	0	0
8.5	0	258	appFace://	InSatisfiedInterests	5.24288e-10	0	0	0
8.5	0	258	appFace://	InTimedOutInterests	0.0004096	0	0	0
8.5	0	258	appFace://	OutSatisfiedInterests	5.24288e-10	0	0	0
8.5	0	258	appFace://	OutTimedOutInterests	0.0009216	0	0	0
